1.9966 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.8036 	EXP 	Inst_slides: autoDraw = True
15.0276 	DATA 	Keypress: space
15.0286 	EXP 	New trial (rep=0, index=1): OrderedDict([('slides', 'stimuli/slide2.png')])
15.0757 	EXP 	Inst_slides: autoDraw = False
15.0757 	EXP 	Inst_slides: image = 'stimuli/slide2.png'
15.0757 	EXP 	Inst_slides: autoDraw = True
15.4012 	DATA 	Keypress: space
15.4020 	EXP 	New trial (rep=0, index=2): OrderedDict([('slides', 'stimuli/slide3.png')])
15.4613 	EXP 	Inst_slides: autoDraw = False
15.4613 	EXP 	Inst_slides: image = 'stimuli/slide3.png'
15.4613 	EXP 	Inst_slides: autoDraw = True
15.5875 	DATA 	Keypress: space
15.5882 	EXP 	New trial (rep=0, index=3): OrderedDict([('slides', 'stimuli/slide4.png')])
15.6372 	EXP 	Inst_slides: autoDraw = False
15.6372 	EXP 	Inst_slides: image = 'stimuli/slide4.png'
15.6372 	EXP 	Inst_slides: autoDraw = True
15.7623 	DATA 	Keypress: space
15.7630 	EXP 	New trial (rep=0, index=4): OrderedDict([('slides', 'stimuli/slide5.png')])
15.8147 	EXP 	Inst_slides: autoDraw = False
15.8147 	EXP 	Inst_slides: image = 'stimuli/slide5.png'
15.8147 	EXP 	Inst_slides: autoDraw = True
15.9751 	DATA 	Keypress: space
15.9758 	EXP 	New trial (rep=0, index=5): OrderedDict([('slides', 'stimuli/slide6.png')])
16.0311 	EXP 	Inst_slides: autoDraw = False
16.0311 	EXP 	Inst_slides: image = 'stimuli/slide6.png'
16.0311 	EXP 	Inst_slides: autoDraw = True
16.3869 	DATA 	Keypress: space
16.4045 	EXP 	Inst_slides: autoDraw = False
16.4045 	EXP 	taskprep0: autoDraw = True
16.7306 	DATA 	Keypress: space
16.7571 	EXP 	taskprep0: autoDraw = False
16.7571 	EXP 	taskGo: autoDraw = True
17.1045 	DATA 	Keypress: space
17.1085 	EXP 	Created sequence: random, trialTypes=1, nReps=99, seed=None
17.1092 	EXP 	New trial (rep=0, index=0): None
17.1222 	EXP 	Imported practlist.csv as conditions, 80 conditions, 9 params
17.1229 	EXP 	Created sequence: sequential, trialTypes=80, nReps=1, seed=None
17.1233 	EXP 	New trial (rep=0, index=0): OrderedDict([('character', 'stimuli/m_red.jpg'), ('left_categ', 'stimuli/Gamestoy & entertainment.png'), ('centleft_categ', 'stimuli/Clothing.png'), ('centright_categ', 'stimuli/Food.png'), ('right_categ', 'stimuli/Vehicle.png'), ('trial_cond', 1), ('corr_ans', 'Food'), ('corr_ans_num', 3), ('img', 'stimuli/objects/chocolatecroissant.jpg')])
17.2083 	EXP 	taskGo: autoDraw = False
17.2083 	EXP 	character1: image = 'stimuli/m_red.jpg'
17.2083 	EXP 	task_probe1: image = 'stimuli/Gamestoy & entertainment.png'
17.2083 	EXP 	task_probe2: image = 'stimuli/Clothing.png'
17.2083 	EXP 	task_probe3: image = 'stimuli/Food.png'
17.2083 	EXP 	task_probe4: image = 'stimuli/Vehicle.png'
17.2083 	EXP 	FixationCross: autoDraw = True
17.4238 	EXP 	character1: autoDraw = True
17.4791 	EXP 	FixationCross: autoDraw = False
17.9275 	EXP 	interval: autoDraw = True
17.9460 	EXP 	character1: autoDraw = False
18.4226 	EXP 	task_probe1: autoDraw = True
18.4226 	EXP 	task_probe2: autoDraw = True
18.4226 	EXP 	task_probe3: autoDraw = True
18.4226 	EXP 	task_probe4: autoDraw = True
18.4226 	EXP 	number_1: autoDraw = True
18.4226 	EXP 	number_2: autoDraw = True
18.4226 	EXP 	number_3: autoDraw = True
18.4226 	EXP 	number_4: autoDraw = True
19.2016 	EXP 	interval: autoDraw = False
20.4579 	DATA 	Keypress: 3
20.5377 	EXP 	FixationCross: autoDraw = False
20.5377 	EXP 	character1: autoDraw = False
20.5377 	EXP 	interval: autoDraw = False
20.5377 	EXP 	task_probe1: autoDraw = False
20.5377 	EXP 	task_probe2: autoDraw = False
20.5377 	EXP 	task_probe3: autoDraw = False
20.5377 	EXP 	task_probe4: autoDraw = False
20.5377 	EXP 	number_1: autoDraw = False
20.5377 	EXP 	number_2: autoDraw = False
20.5377 	EXP 	number_3: autoDraw = False
20.5377 	EXP 	number_4: autoDraw = False
20.5377 	EXP 	cuedChar: pos = array([ 0.2, -0.3])
20.5377 	EXP 	cuedChar: image = 'stimuli/m_red.jpg'
20.5377 	EXP 	feedb_probe1_1: image = 'stimuli/Gamestoy & entertainment.png'
20.5377 	EXP 	feedb_probe2_1: image = 'stimuli/Clothing.png'
20.5377 	EXP 	feedb_probe3_1: image = 'stimuli/Food.png'
20.5377 	EXP 	feedb_probe4_1: image = 'stimuli/Vehicle.png'
20.5377 	EXP 	cuedChar: autoDraw = True
20.5377 	EXP 	feedb_probe1_1: autoDraw = True
20.5377 	EXP 	feedb_probe2_1: autoDraw = True
20.5377 	EXP 	feedb_probe3_1: autoDraw = True
20.5377 	EXP 	feedb_probe4_1: autoDraw = True
21.6902 	EXP 	cuedChar: autoDraw = False
21.6902 	EXP 	feedb_probe1_1: autoDraw = False
21.6902 	EXP 	feedb_probe2_1: autoDraw = False
21.6902 	EXP 	feedb_probe3_1: autoDraw = False
21.6902 	EXP 	feedb_probe4_1: autoDraw = False
21.6902 	EXP 	task_feedb: text = 'correct'
21.6902 	EXP 	feedbImage: image = 'stimuli/objects/chocolatecroissant.jpg'
21.6902 	EXP 	task_feedb: autoDraw = True
21.6902 	EXP 	feedbImage: autoDraw = True
22.1519 	EXP 	iti: autoDraw = True
22.1915 	EXP 	task_feedb: autoDraw = False
22.1915 	EXP 	feedbImage: autoDraw = False
22.8996 	EXP 	New trial (rep=0, index=1): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Food.png'), ('centleft_categ', 'stimuli/Gamestoy & entertainment.png'), ('centright_categ', 'stimuli/Clothing.png'), ('right_categ', 'stimuli/Vehicle.png'), ('trial_cond', 0), ('corr_ans', 'Clothing'), ('corr_ans_num', 3), ('img', 'stimuli/objects/beret01.jpg')])
22.9939 	EXP 	iti: autoDraw = False
22.9939 	EXP 	task_feedb: autoDraw = False
22.9939 	EXP 	feedbImage: autoDraw = False
22.9939 	EXP 	iti: autoDraw = False
22.9939 	EXP 	character1: image = 'stimuli/m_blue.jpg'
22.9939 	EXP 	task_probe1: image = 'stimuli/Food.png'
22.9939 	EXP 	task_probe2: image = 'stimuli/Gamestoy & entertainment.png'
22.9939 	EXP 	task_probe3: image = 'stimuli/Clothing.png'
22.9939 	EXP 	task_probe4: image = 'stimuli/Vehicle.png'
22.9939 	EXP 	FixationCross: autoDraw = True
23.2156 	EXP 	character1: autoDraw = True
23.2713 	EXP 	FixationCross: autoDraw = False
23.7176 	EXP 	interval: autoDraw = True
23.7489 	EXP 	character1: autoDraw = False
24.2222 	EXP 	task_probe1: autoDraw = True
24.2222 	EXP 	task_probe2: autoDraw = True
24.2222 	EXP 	task_probe3: autoDraw = True
24.2222 	EXP 	task_probe4: autoDraw = True
24.2222 	EXP 	number_1: autoDraw = True
24.2222 	EXP 	number_2: autoDraw = True
24.2222 	EXP 	number_3: autoDraw = True
24.2222 	EXP 	number_4: autoDraw = True
24.8686 	DATA 	Keypress: 2
24.9321 	EXP 	FixationCross: autoDraw = False
24.9321 	EXP 	character1: autoDraw = False
24.9321 	EXP 	interval: autoDraw = False
24.9321 	EXP 	task_probe1: autoDraw = False
24.9321 	EXP 	task_probe2: autoDraw = False
24.9321 	EXP 	task_probe3: autoDraw = False
24.9321 	EXP 	task_probe4: autoDraw = False
24.9321 	EXP 	number_1: autoDraw = False
24.9321 	EXP 	number_2: autoDraw = False
24.9321 	EXP 	number_3: autoDraw = False
24.9321 	EXP 	number_4: autoDraw = False
24.9321 	EXP 	cuedChar: pos = array([-0.2, -0.3])
24.9321 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
24.9321 	EXP 	feedb_probe1_1: image = 'stimuli/Food.png'
24.9321 	EXP 	feedb_probe2_1: image = 'stimuli/Gamestoy & entertainment.png'
24.9321 	EXP 	feedb_probe3_1: image = 'stimuli/Clothing.png'
24.9321 	EXP 	feedb_probe4_1: image = 'stimuli/Vehicle.png'
24.9321 	EXP 	cuedChar: autoDraw = True
24.9321 	EXP 	feedb_probe1_1: autoDraw = True
24.9321 	EXP 	feedb_probe2_1: autoDraw = True
24.9321 	EXP 	feedb_probe3_1: autoDraw = True
24.9321 	EXP 	feedb_probe4_1: autoDraw = True
26.0241 	EXP 	cuedChar: autoDraw = False
26.0241 	EXP 	feedb_probe1_1: autoDraw = False
26.0241 	EXP 	feedb_probe2_1: autoDraw = False
26.0241 	EXP 	feedb_probe3_1: autoDraw = False
26.0241 	EXP 	feedb_probe4_1: autoDraw = False
26.0241 	EXP 	task_feedb: text = 'incorrect'
26.0241 	EXP 	feedbImage: image = 'stimuli/objects/beret01.jpg'
26.0241 	EXP 	task_feedb: autoDraw = True
26.0241 	EXP 	feedbImage: autoDraw = True
26.4878 	EXP 	iti: autoDraw = True
26.5394 	EXP 	task_feedb: autoDraw = False
26.5394 	EXP 	feedbImage: autoDraw = False
27.2302 	EXP 	New trial (rep=0, index=2): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Food.png'), ('centleft_categ', 'stimuli/Gamestoy & entertainment.png'), ('centright_categ', 'stimuli/Clothing.png'), ('right_categ', 'stimuli/Vehicle.png'), ('trial_cond', 1), ('corr_ans', 'Gamestoy & entertainment'), ('corr_ans_num', 2), ('img', 'stimuli/objects/interlockingbuildingblock03b.jpg')])
27.3005 	EXP 	iti: autoDraw = False
27.3005 	EXP 	task_feedb: autoDraw = False
27.3005 	EXP 	feedbImage: autoDraw = False
27.3005 	EXP 	iti: autoDraw = False
27.3005 	EXP 	character1: image = 'stimuli/m_blue.jpg'
27.3005 	EXP 	task_probe1: image = 'stimuli/Food.png'
27.3005 	EXP 	task_probe2: image = 'stimuli/Gamestoy & entertainment.png'
27.3005 	EXP 	task_probe3: image = 'stimuli/Clothing.png'
27.3005 	EXP 	task_probe4: image = 'stimuli/Vehicle.png'
27.3005 	EXP 	FixationCross: autoDraw = True
27.5433 	EXP 	character1: autoDraw = True
27.5618 	EXP 	FixationCross: autoDraw = False
28.0480 	EXP 	character1: autoDraw = False
28.0480 	EXP 	interval: autoDraw = True
28.5259 	EXP 	task_probe1: autoDraw = True
28.5259 	EXP 	task_probe2: autoDraw = True
28.5259 	EXP 	task_probe3: autoDraw = True
28.5259 	EXP 	task_probe4: autoDraw = True
28.5259 	EXP 	number_1: autoDraw = True
28.5259 	EXP 	number_2: autoDraw = True
28.5259 	EXP 	number_3: autoDraw = True
28.5259 	EXP 	number_4: autoDraw = True
29.0707 	DATA 	Keypress: 2
29.1416 	EXP 	FixationCross: autoDraw = False
29.1416 	EXP 	character1: autoDraw = False
29.1416 	EXP 	interval: autoDraw = False
29.1416 	EXP 	task_probe1: autoDraw = False
29.1416 	EXP 	task_probe2: autoDraw = False
29.1416 	EXP 	task_probe3: autoDraw = False
29.1416 	EXP 	task_probe4: autoDraw = False
29.1416 	EXP 	number_1: autoDraw = False
29.1416 	EXP 	number_2: autoDraw = False
29.1416 	EXP 	number_3: autoDraw = False
29.1416 	EXP 	number_4: autoDraw = False
29.1416 	EXP 	cuedChar: pos = array([-0.2, -0.3])
29.1416 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
29.1416 	EXP 	feedb_probe1_1: image = 'stimuli/Food.png'
29.1416 	EXP 	feedb_probe2_1: image = 'stimuli/Gamestoy & entertainment.png'
29.1416 	EXP 	feedb_probe3_1: image = 'stimuli/Clothing.png'
29.1416 	EXP 	feedb_probe4_1: image = 'stimuli/Vehicle.png'
29.1416 	EXP 	cuedChar: autoDraw = True
29.1416 	EXP 	feedb_probe1_1: autoDraw = True
29.1416 	EXP 	feedb_probe2_1: autoDraw = True
29.1416 	EXP 	feedb_probe3_1: autoDraw = True
29.1416 	EXP 	feedb_probe4_1: autoDraw = True
30.2604 	EXP 	cuedChar: autoDraw = False
30.2604 	EXP 	feedb_probe1_1: autoDraw = False
30.2604 	EXP 	feedb_probe2_1: autoDraw = False
30.2604 	EXP 	feedb_probe3_1: autoDraw = False
30.2604 	EXP 	feedb_probe4_1: autoDraw = False
30.2604 	EXP 	task_feedb: text = 'correct'
30.2604 	EXP 	feedbImage: image = 'stimuli/objects/interlockingbuildingblock03b.jpg'
30.2604 	EXP 	task_feedb: autoDraw = True
30.2604 	EXP 	feedbImage: autoDraw = True
30.7372 	EXP 	iti: autoDraw = True
30.7946 	EXP 	task_feedb: autoDraw = False
30.7946 	EXP 	feedbImage: autoDraw = False
31.4788 	EXP 	New trial (rep=0, index=3): OrderedDict([('character', 'stimuli/m_red.jpg'), ('left_categ', 'stimuli/Food.png'), ('centleft_categ', 'stimuli/Gamestoy & entertainment.png'), ('centright_categ', 'stimuli/Clothing.png'), ('right_categ', 'stimuli/Vehicle.png'), ('trial_cond', 0), ('corr_ans', 'Gamestoy & entertainment'), ('corr_ans_num', 2), ('img', 'stimuli/objects/airhockeytable.jpg')])
31.5412 	EXP 	iti: autoDraw = False
31.5412 	EXP 	task_feedb: autoDraw = False
31.5412 	EXP 	feedbImage: autoDraw = False
31.5412 	EXP 	iti: autoDraw = False
31.5412 	EXP 	character1: image = 'stimuli/m_red.jpg'
31.5412 	EXP 	task_probe1: image = 'stimuli/Food.png'
31.5412 	EXP 	task_probe2: image = 'stimuli/Gamestoy & entertainment.png'
31.5412 	EXP 	task_probe3: image = 'stimuli/Clothing.png'
31.5412 	EXP 	task_probe4: image = 'stimuli/Vehicle.png'
31.5412 	EXP 	FixationCross: autoDraw = True
31.7695 	EXP 	character1: autoDraw = True
31.8178 	EXP 	FixationCross: autoDraw = False
32.2695 	EXP 	interval: autoDraw = True
32.2854 	EXP 	character1: autoDraw = False
32.7617 	EXP 	task_probe1: autoDraw = True
32.7617 	EXP 	task_probe2: autoDraw = True
32.7617 	EXP 	task_probe3: autoDraw = True
32.7617 	EXP 	task_probe4: autoDraw = True
32.7617 	EXP 	number_1: autoDraw = True
32.7617 	EXP 	number_2: autoDraw = True
32.7617 	EXP 	number_3: autoDraw = True
32.7617 	EXP 	number_4: autoDraw = True
33.5375 	EXP 	interval: autoDraw = False
34.0480 	DATA 	Keypress: 1
34.1093 	EXP 	FixationCross: autoDraw = False
34.1093 	EXP 	character1: autoDraw = False
34.1093 	EXP 	interval: autoDraw = False
34.1093 	EXP 	task_probe1: autoDraw = False
34.1093 	EXP 	task_probe2: autoDraw = False
34.1093 	EXP 	task_probe3: autoDraw = False
34.1093 	EXP 	task_probe4: autoDraw = False
34.1093 	EXP 	number_1: autoDraw = False
34.1093 	EXP 	number_2: autoDraw = False
34.1093 	EXP 	number_3: autoDraw = False
34.1093 	EXP 	number_4: autoDraw = False
34.1093 	EXP 	cuedChar: pos = array([-0.6, -0.3])
34.1093 	EXP 	cuedChar: image = 'stimuli/m_red.jpg'
34.1093 	EXP 	feedb_probe1_1: image = 'stimuli/Food.png'
34.1093 	EXP 	feedb_probe2_1: image = 'stimuli/Gamestoy & entertainment.png'
34.1093 	EXP 	feedb_probe3_1: image = 'stimuli/Clothing.png'
34.1093 	EXP 	feedb_probe4_1: image = 'stimuli/Vehicle.png'
34.1093 	EXP 	cuedChar: autoDraw = True
34.1093 	EXP 	feedb_probe1_1: autoDraw = True
34.1093 	EXP 	feedb_probe2_1: autoDraw = True
34.1093 	EXP 	feedb_probe3_1: autoDraw = True
34.1093 	EXP 	feedb_probe4_1: autoDraw = True
35.2039 	EXP 	cuedChar: autoDraw = False
35.2039 	EXP 	feedb_probe1_1: autoDraw = False
35.2039 	EXP 	feedb_probe2_1: autoDraw = False
35.2039 	EXP 	feedb_probe3_1: autoDraw = False
35.2039 	EXP 	feedb_probe4_1: autoDraw = False
35.2039 	EXP 	task_feedb: text = 'incorrect'
35.2039 	EXP 	feedbImage: image = 'stimuli/objects/airhockeytable.jpg'
35.2039 	EXP 	task_feedb: autoDraw = True
35.2039 	EXP 	feedbImage: autoDraw = True
35.6643 	EXP 	iti: autoDraw = True
35.7140 	EXP 	task_feedb: autoDraw = False
35.7140 	EXP 	feedbImage: autoDraw = False
36.3991 	EXP 	New trial (rep=0, index=4): OrderedDict([('character', 'stimuli/m_red.jpg'), ('left_categ', 'stimuli/Vehicle.png'), ('centleft_categ', 'stimuli/Food.png'), ('centright_categ', 'stimuli/Clothing.png'), ('right_categ', 'stimuli/Gamestoy & entertainment.png'), ('trial_cond', 1), ('corr_ans', 'Food'), ('corr_ans_num', 2), ('img', 'stimuli/objects/icecreamcone01a.jpg')])
36.4575 	EXP 	iti: autoDraw = False
36.4575 	EXP 	task_feedb: autoDraw = False
36.4575 	EXP 	feedbImage: autoDraw = False
36.4575 	EXP 	iti: autoDraw = False
36.4575 	EXP 	character1: image = 'stimuli/m_red.jpg'
36.4575 	EXP 	task_probe1: image = 'stimuli/Vehicle.png'
36.4575 	EXP 	task_probe2: image = 'stimuli/Food.png'
36.4575 	EXP 	task_probe3: image = 'stimuli/Clothing.png'
36.4575 	EXP 	task_probe4: image = 'stimuli/Gamestoy & entertainment.png'
36.4575 	EXP 	FixationCross: autoDraw = True
36.6841 	EXP 	character1: autoDraw = True
36.7344 	EXP 	FixationCross: autoDraw = False
37.1889 	EXP 	character1: autoDraw = False
37.1889 	EXP 	interval: autoDraw = True
37.6820 	EXP 	task_probe1: autoDraw = True
37.6820 	EXP 	task_probe2: autoDraw = True
37.6820 	EXP 	task_probe3: autoDraw = True
37.6820 	EXP 	task_probe4: autoDraw = True
37.6820 	EXP 	number_1: autoDraw = True
37.6820 	EXP 	number_2: autoDraw = True
37.6820 	EXP 	number_3: autoDraw = True
37.6820 	EXP 	number_4: autoDraw = True
38.4464 	EXP 	interval: autoDraw = False
38.6233 	DATA 	Keypress: 2
38.6904 	EXP 	FixationCross: autoDraw = False
38.6904 	EXP 	character1: autoDraw = False
38.6904 	EXP 	interval: autoDraw = False
38.6904 	EXP 	task_probe1: autoDraw = False
38.6904 	EXP 	task_probe2: autoDraw = False
38.6904 	EXP 	task_probe3: autoDraw = False
38.6904 	EXP 	task_probe4: autoDraw = False
38.6904 	EXP 	number_1: autoDraw = False
38.6904 	EXP 	number_2: autoDraw = False
38.6904 	EXP 	number_3: autoDraw = False
38.6904 	EXP 	number_4: autoDraw = False
38.6904 	EXP 	cuedChar: pos = array([-0.2, -0.3])
38.6904 	EXP 	cuedChar: image = 'stimuli/m_red.jpg'
38.6904 	EXP 	feedb_probe1_1: image = 'stimuli/Vehicle.png'
38.6904 	EXP 	feedb_probe2_1: image = 'stimuli/Food.png'
38.6904 	EXP 	feedb_probe3_1: image = 'stimuli/Clothing.png'
38.6904 	EXP 	feedb_probe4_1: image = 'stimuli/Gamestoy & entertainment.png'
38.6904 	EXP 	cuedChar: autoDraw = True
38.6904 	EXP 	feedb_probe1_1: autoDraw = True
38.6904 	EXP 	feedb_probe2_1: autoDraw = True
38.6904 	EXP 	feedb_probe3_1: autoDraw = True
38.6904 	EXP 	feedb_probe4_1: autoDraw = True
39.7899 	EXP 	cuedChar: autoDraw = False
39.7899 	EXP 	feedb_probe1_1: autoDraw = False
39.7899 	EXP 	feedb_probe2_1: autoDraw = False
39.7899 	EXP 	feedb_probe3_1: autoDraw = False
39.7899 	EXP 	feedb_probe4_1: autoDraw = False
39.7899 	EXP 	task_feedb: text = 'correct'
39.7899 	EXP 	feedbImage: image = 'stimuli/objects/icecreamcone01a.jpg'
39.7899 	EXP 	task_feedb: autoDraw = True
39.7899 	EXP 	feedbImage: autoDraw = True
40.2629 	EXP 	iti: autoDraw = True
40.3182 	EXP 	task_feedb: autoDraw = False
40.3182 	EXP 	feedbImage: autoDraw = False
41.0110 	EXP 	New trial (rep=0, index=5): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Gamestoy & entertainment.png'), ('centleft_categ', 'stimuli/Vehicle.png'), ('centright_categ', 'stimuli/Food.png'), ('right_categ', 'stimuli/Clothing.png'), ('trial_cond', 1), ('corr_ans', 'Gamestoy & entertainment'), ('corr_ans_num', 1), ('img', 'stimuli/objects/stuffedanimal02b.jpg')])
41.0928 	EXP 	iti: autoDraw = False
41.0928 	EXP 	task_feedb: autoDraw = False
41.0928 	EXP 	feedbImage: autoDraw = False
41.0928 	EXP 	iti: autoDraw = False
41.0928 	EXP 	character1: image = 'stimuli/m_blue.jpg'
41.0928 	EXP 	task_probe1: image = 'stimuli/Gamestoy & entertainment.png'
41.0928 	EXP 	task_probe2: image = 'stimuli/Vehicle.png'
41.0928 	EXP 	task_probe3: image = 'stimuli/Food.png'
41.0928 	EXP 	task_probe4: image = 'stimuli/Clothing.png'
41.0928 	EXP 	FixationCross: autoDraw = True
41.3217 	EXP 	character1: autoDraw = True
41.3676 	EXP 	FixationCross: autoDraw = False
41.7996 	EXP 	interval: autoDraw = True
41.8489 	EXP 	character1: autoDraw = False
42.3127 	EXP 	task_probe1: autoDraw = True
42.3127 	EXP 	task_probe2: autoDraw = True
42.3127 	EXP 	task_probe3: autoDraw = True
42.3127 	EXP 	task_probe4: autoDraw = True
42.3127 	EXP 	number_1: autoDraw = True
42.3127 	EXP 	number_2: autoDraw = True
42.3127 	EXP 	number_3: autoDraw = True
42.3127 	EXP 	number_4: autoDraw = True
43.0795 	EXP 	interval: autoDraw = False
43.7337 	DATA 	Keypress: 1
43.8275 	EXP 	FixationCross: autoDraw = False
43.8275 	EXP 	character1: autoDraw = False
43.8275 	EXP 	interval: autoDraw = False
43.8275 	EXP 	task_probe1: autoDraw = False
43.8275 	EXP 	task_probe2: autoDraw = False
43.8275 	EXP 	task_probe3: autoDraw = False
43.8275 	EXP 	task_probe4: autoDraw = False
43.8275 	EXP 	number_1: autoDraw = False
43.8275 	EXP 	number_2: autoDraw = False
43.8275 	EXP 	number_3: autoDraw = False
43.8275 	EXP 	number_4: autoDraw = False
43.8275 	EXP 	cuedChar: pos = array([-0.6, -0.3])
43.8275 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
43.8275 	EXP 	feedb_probe1_1: image = 'stimuli/Gamestoy & entertainment.png'
43.8275 	EXP 	feedb_probe2_1: image = 'stimuli/Vehicle.png'
43.8275 	EXP 	feedb_probe3_1: image = 'stimuli/Food.png'
43.8275 	EXP 	feedb_probe4_1: image = 'stimuli/Clothing.png'
43.8275 	EXP 	cuedChar: autoDraw = True
43.8275 	EXP 	feedb_probe1_1: autoDraw = True
43.8275 	EXP 	feedb_probe2_1: autoDraw = True
43.8275 	EXP 	feedb_probe3_1: autoDraw = True
43.8275 	EXP 	feedb_probe4_1: autoDraw = True
44.8892 	EXP 	cuedChar: autoDraw = False
44.8892 	EXP 	feedb_probe1_1: autoDraw = False
44.8892 	EXP 	feedb_probe2_1: autoDraw = False
44.8892 	EXP 	feedb_probe3_1: autoDraw = False
44.8892 	EXP 	feedb_probe4_1: autoDraw = False
44.8892 	EXP 	task_feedb: text = 'correct'
44.8892 	EXP 	feedbImage: image = 'stimuli/objects/stuffedanimal02b.jpg'
44.8892 	EXP 	task_feedb: autoDraw = True
44.8892 	EXP 	feedbImage: autoDraw = True
45.3683 	EXP 	iti: autoDraw = True
45.4263 	EXP 	task_feedb: autoDraw = False
45.4263 	EXP 	feedbImage: autoDraw = False
46.1072 	EXP 	New trial (rep=0, index=6): OrderedDict([('character', 'stimuli/m_red.jpg'), ('left_categ', 'stimuli/Gamestoy & entertainment.png'), ('centleft_categ', 'stimuli/Food.png'), ('centright_categ', 'stimuli/Vehicle.png'), ('right_categ', 'stimuli/Clothing.png'), ('trial_cond', 1), ('corr_ans', 'Food'), ('corr_ans_num', 2), ('img', 'stimuli/objects/apple07.jpg')])
46.1817 	EXP 	iti: autoDraw = False
46.1817 	EXP 	task_feedb: autoDraw = False
46.1817 	EXP 	feedbImage: autoDraw = False
46.1817 	EXP 	iti: autoDraw = False
46.1817 	EXP 	character1: image = 'stimuli/m_red.jpg'
46.1817 	EXP 	task_probe1: image = 'stimuli/Gamestoy & entertainment.png'
46.1817 	EXP 	task_probe2: image = 'stimuli/Food.png'
46.1817 	EXP 	task_probe3: image = 'stimuli/Vehicle.png'
46.1817 	EXP 	task_probe4: image = 'stimuli/Clothing.png'
46.1817 	EXP 	FixationCross: autoDraw = True
46.3919 	EXP 	character1: autoDraw = True
46.4510 	EXP 	FixationCross: autoDraw = False
46.9063 	EXP 	interval: autoDraw = True
46.9239 	EXP 	character1: autoDraw = False
47.4124 	EXP 	task_probe1: autoDraw = True
47.4124 	EXP 	task_probe2: autoDraw = True
47.4124 	EXP 	task_probe3: autoDraw = True
47.4124 	EXP 	task_probe4: autoDraw = True
47.4124 	EXP 	number_1: autoDraw = True
47.4124 	EXP 	number_2: autoDraw = True
47.4124 	EXP 	number_3: autoDraw = True
47.4124 	EXP 	number_4: autoDraw = True
48.1046 	DATA 	Keypress: 1
48.1646 	EXP 	FixationCross: autoDraw = False
48.1646 	EXP 	character1: autoDraw = False
48.1646 	EXP 	interval: autoDraw = False
48.1646 	EXP 	task_probe1: autoDraw = False
48.1646 	EXP 	task_probe2: autoDraw = False
48.1646 	EXP 	task_probe3: autoDraw = False
48.1646 	EXP 	task_probe4: autoDraw = False
48.1646 	EXP 	number_1: autoDraw = False
48.1646 	EXP 	number_2: autoDraw = False
48.1646 	EXP 	number_3: autoDraw = False
48.1646 	EXP 	number_4: autoDraw = False
48.1646 	EXP 	cuedChar: pos = array([-0.6, -0.3])
48.1646 	EXP 	cuedChar: image = 'stimuli/m_red.jpg'
48.1646 	EXP 	feedb_probe1_1: image = 'stimuli/Gamestoy & entertainment.png'
48.1646 	EXP 	feedb_probe2_1: image = 'stimuli/Food.png'
48.1646 	EXP 	feedb_probe3_1: image = 'stimuli/Vehicle.png'
48.1646 	EXP 	feedb_probe4_1: image = 'stimuli/Clothing.png'
48.1646 	EXP 	cuedChar: autoDraw = True
48.1646 	EXP 	feedb_probe1_1: autoDraw = True
48.1646 	EXP 	feedb_probe2_1: autoDraw = True
48.1646 	EXP 	feedb_probe3_1: autoDraw = True
48.1646 	EXP 	feedb_probe4_1: autoDraw = True
49.2816 	EXP 	cuedChar: autoDraw = False
49.2816 	EXP 	feedb_probe1_1: autoDraw = False
49.2816 	EXP 	feedb_probe2_1: autoDraw = False
49.2816 	EXP 	feedb_probe3_1: autoDraw = False
49.2816 	EXP 	feedb_probe4_1: autoDraw = False
49.2816 	EXP 	task_feedb: text = 'incorrect'
49.2816 	EXP 	feedbImage: image = 'stimuli/objects/apple07.jpg'
49.2816 	EXP 	task_feedb: autoDraw = True
49.2816 	EXP 	feedbImage: autoDraw = True
49.7532 	EXP 	iti: autoDraw = True
49.8030 	EXP 	task_feedb: autoDraw = False
49.8030 	EXP 	feedbImage: autoDraw = False
50.5074 	EXP 	New trial (rep=0, index=7): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Clothing.png'), ('centleft_categ', 'stimuli/Food.png'), ('centright_categ', 'stimuli/Gamestoy & entertainment.png'), ('right_categ', 'stimuli/Vehicle.png'), ('trial_cond', 1), ('corr_ans', 'Gamestoy & entertainment'), ('corr_ans_num', 3), ('img', 'stimuli/objects/number3.jpg')])
50.5751 	EXP 	iti: autoDraw = False
50.5751 	EXP 	task_feedb: autoDraw = False
50.5751 	EXP 	feedbImage: autoDraw = False
50.5751 	EXP 	iti: autoDraw = False
50.5751 	EXP 	character1: image = 'stimuli/m_blue.jpg'
50.5751 	EXP 	task_probe1: image = 'stimuli/Clothing.png'
